identity,species,leakage_aware_split,image_count
DogFaceNet_883,dog,train,4
DogFaceNet_884,dog,test,3
DogFaceNet_885,dog,train,3
DogFaceNet_886,dog,validation,6
DogFaceNet_887,dog,train,5
DogFaceNet_888,dog,train,4
DogFaceNet_889,dog,train,3
DogFaceNet_89,dog,test,14
DogFaceNet_890,dog,train,6
DogFaceNet_891,dog,train,3
DogFaceNet_892,dog,test,3
DogFaceNet_893,dog,train,3
DogFaceNet_894,dog,train,5
DogFaceNet_895,dog,train,5
DogFaceNet_896,dog,test,6
DogFaceNet_897,dog,train,7
DogFaceNet_898,dog,train,6
DogFaceNet_899,dog,train,3
DogFaceNet_90,dog,train,3
DogFaceNet_900,dog,test,6
DogFaceNet_901,dog,validation,5
DogFaceNet_902,dog,train,2
DogFaceNet_903,dog,validation,3
DogFaceNet_904,dog,train,2
DogFaceNet_905,dog,train,5
DogFaceNet_906,dog,train,6
DogFaceNet_907,dog,train,4
DogFaceNet_908,dog,train,5
DogFaceNet_909,dog,test,5
DogFaceNet_91,dog,train,5
DogFaceNet_910,dog,train,5
DogFaceNet_911,dog,test,4
DogFaceNet_912,dog,validation,6
DogFaceNet_913,dog,validation,5
DogFaceNet_914,dog,train,5
DogFaceNet_915,dog,train,3
DogFaceNet_916,dog,train,4
DogFaceNet_917,dog,validation,5
DogFaceNet_918,dog,train,5
DogFaceNet_919,dog,train,6
DogFaceNet_92,dog,train,5
DogFaceNet_920,dog,train,6
DogFaceNet_921,dog,train,4
DogFaceNet_922,dog,validation,5
DogFaceNet_923,dog,validation,6
DogFaceNet_924,dog,validation,3
DogFaceNet_925,dog,test,3
DogFaceNet_926,dog,validation,3
DogFaceNet_927,dog,train,4
DogFaceNet_928,dog,train,6
DogFaceNet_929,dog,test,4
DogFaceNet_93,dog,train,8
DogFaceNet_930,dog,train,5
DogFaceNet_931,dog,train,3
DogFaceNet_932,dog,train,6
DogFaceNet_933,dog,validation,5
DogFaceNet_934,dog,train,6
DogFaceNet_937,dog,validation,2
DogFaceNet_939,dog,train,6
DogFaceNet_94,dog,test,3
DogFaceNet_940,dog,train,2
DogFaceNet_941,dog,train,6
DogFaceNet_942,dog,validation,5
DogFaceNet_943,dog,validation,6
DogFaceNet_944,dog,test,5
DogFaceNet_945,dog,train,3
DogFaceNet_946,dog,train,3
DogFaceNet_947,dog,train,2
DogFaceNet_948,dog,train,2
DogFaceNet_949,dog,train,2
DogFaceNet_95,dog,train,5
DogFaceNet_950,dog,train,5
DogFaceNet_951,dog,train,6
DogFaceNet_953,dog,test,3
DogFaceNet_954,dog,train,4
DogFaceNet_955,dog,validation,5
DogFaceNet_956,dog,validation,6
DogFaceNet_957,dog,train,3
DogFaceNet_959,dog,train,5
DogFaceNet_96,dog,train,12
DogFaceNet_960,dog,train,6
DogFaceNet_961,dog,train,5
DogFaceNet_962,dog,train,6
DogFaceNet_963,dog,train,2
DogFaceNet_964,dog,train,6
DogFaceNet_965,dog,train,6
DogFaceNet_966,dog,train,4
DogFaceNet_967,dog,validation,5
DogFaceNet_968,dog,test,6
DogFaceNet_969,dog,validation,6
DogFaceNet_97,dog,train,6
DogFaceNet_970,dog,train,4
DogFaceNet_971,dog,test,5
DogFaceNet_972,dog,train,5
DogFaceNet_973,dog,validation,5
DogFaceNet_974,dog,validation,3
DogFaceNet_975,dog,train,2
DogFaceNet_976,dog,validation,4
DogFaceNet_977,dog,train,5
DogFaceNet_978,dog,train,5
DogFaceNet_979,dog,validation,3
DogFaceNet_98,dog,train,13
DogFaceNet_980,dog,validation,5
DogFaceNet_981,dog,train,5
DogFaceNet_982,dog,train,2
DogFaceNet_983,dog,train,9
DogFaceNet_984,dog,train,2
DogFaceNet_985,dog,train,5
DogFaceNet_986,dog,train,5
DogFaceNet_987,dog,validation,4
DogFaceNet_988,dog,train,5
DogFaceNet_989,dog,train,5
DogFaceNet_99,dog,train,13
DogFaceNet_990,dog,train,5
DogFaceNet_991,dog,train,5
DogFaceNet_992,dog,validation,5
DogFaceNet_993,dog,train,7
DogFaceNet_994,dog,validation,8
DogFaceNet_995,dog,test,5
DogFaceNet_996,dog,train,5
DogFaceNet_997,dog,validation,5
DogFaceNet_998,dog,validation,6
DogFaceNet_999,dog,train,6
FriesianCattle2015_1,cow,train,10
FriesianCattle2015_10,cow,train,5
FriesianCattle2015_11,cow,train,10
FriesianCattle2015_12,cow,train,10
FriesianCattle2015_13,cow,train,8
FriesianCattle2015_14,cow,test,7
FriesianCattle2015_15,cow,train,10
FriesianCattle2015_16,cow,train,6
FriesianCattle2015_17,cow,train,9
FriesianCattle2015_18,cow,train,9
FriesianCattle2015_2,cow,test,10
FriesianCattle2015_3,cow,train,4
FriesianCattle2015_30,cow,train,3
FriesianCattle2015_34,cow,test,5
FriesianCattle2015_35,cow,train,3
FriesianCattle2015_36,cow,train,8
FriesianCattle2015_38,cow,test,8
FriesianCattle2015_39,cow,test,6
FriesianCattle2015_4,cow,train,6
FriesianCattle2015_40,cow,train,8
FriesianCattle2015_5,cow,train,10
FriesianCattle2015_6,cow,train,8
FriesianCattle2015_7,cow,train,10
FriesianCattle2015_8,cow,train,10
FriesianCattle2015_9,cow,train,10
FriesianCattle2017_1,cow,train,32
FriesianCattle2017_10,cow,train,47
FriesianCattle2017_11,cow,train,33
FriesianCattle2017_12,cow,test,8
FriesianCattle2017_13,cow,test,34
FriesianCattle2017_14,cow,train,13
FriesianCattle2017_15,cow,train,8
FriesianCattle2017_16,cow,train,15
FriesianCattle2017_17,cow,validation,11
FriesianCattle2017_18,cow,train,2
FriesianCattle2017_19,cow,train,16
FriesianCattle2017_2,cow,train,7
FriesianCattle2017_20,cow,train,6
FriesianCattle2017_21,cow,train,18
FriesianCattle2017_22,cow,validation,3
FriesianCattle2017_23,cow,train,3
FriesianCattle2017_24,cow,test,6
FriesianCattle2017_25,cow,train,3
FriesianCattle2017_26,cow,train,3
FriesianCattle2017_27,cow,train,6
FriesianCattle2017_28,cow,train,5
FriesianCattle2017_29,cow,train,5
FriesianCattle2017_3,cow,train,15
FriesianCattle2017_30,cow,train,4
FriesianCattle2017_31,cow,train,2
FriesianCattle2017_32,cow,train,11
FriesianCattle2017_33,cow,train,3
FriesianCattle2017_34,cow,train,41
FriesianCattle2017_35,cow,train,19
FriesianCattle2017_36,cow,test,12
FriesianCattle2017_37,cow,test,4
FriesianCattle2017_38,cow,train,8
FriesianCattle2017_39,cow,validation,16
FriesianCattle2017_4,cow,validation,3
FriesianCattle2017_40,cow,train,7
FriesianCattle2017_41,cow,train,2
FriesianCattle2017_42,cow,validation,6
FriesianCattle2017_43,cow,train,4
FriesianCattle2017_44,cow,train,2
FriesianCattle2017_45,cow,train,38
FriesianCattle2017_46,cow,train,24
FriesianCattle2017_47,cow,train,9
FriesianCattle2017_48,cow,test,3
FriesianCattle2017_49,cow,train,7
FriesianCattle2017_5,cow,train,10
FriesianCattle2017_50,cow,train,2
FriesianCattle2017_51,cow,train,5
FriesianCattle2017_52,cow,train,4
FriesianCattle2017_53,cow,train,16
FriesianCattle2017_54,cow,train,9
FriesianCattle2017_55,cow,train,14
FriesianCattle2017_56,cow,train,11
FriesianCattle2017_57,cow,train,13
FriesianCattle2017_58,cow,test,6
FriesianCattle2017_59,cow,train,32
FriesianCattle2017_6,cow,test,3
FriesianCattle2017_60,cow,train,6
FriesianCattle2017_61,cow,train,3
FriesianCattle2017_62,cow,train,4
FriesianCattle2017_63,cow,train,3
FriesianCattle2017_64,cow,validation,15
FriesianCattle2017_65,cow,validation,13
FriesianCattle2017_66,cow,train,9
FriesianCattle2017_67,cow,train,7
FriesianCattle2017_68,cow,train,9
FriesianCattle2017_69,cow,train,1
FriesianCattle2017_7,cow,validation,5
FriesianCattle2017_70,cow,validation,4
FriesianCattle2017_71,cow,validation,3
FriesianCattle2017_72,cow,test,1
FriesianCattle2017_73,cow,train,26
FriesianCattle2017_74,cow,train,12
FriesianCattle2017_75,cow,test,8
FriesianCattle2017_76,cow,train,8
FriesianCattle2017_77,cow,train,14
FriesianCattle2017_78,cow,train,5
FriesianCattle2017_79,cow,train,1
FriesianCattle2017_8,cow,train,15
FriesianCattle2017_80,cow,train,2
FriesianCattle2017_81,cow,train,3
FriesianCattle2017_82,cow,train,44
FriesianCattle2017_83,cow,test,4
FriesianCattle2017_84,cow,train,1
FriesianCattle2017_85,cow,validation,4
FriesianCattle2017_86,cow,train,1
FriesianCattle2017_87,cow,train,8
FriesianCattle2017_88,cow,train,5
FriesianCattle2017_89,cow,train,4
FriesianCattle2017_9,cow,train,43
GiraffeZebraID_IBEIS_PZ_0001,zebra,train,17
GiraffeZebraID_IBEIS_PZ_0002,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0003,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0004,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0005,zebra,train,15
GiraffeZebraID_IBEIS_PZ_0006,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0007,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0008,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0009,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0010,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0011,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0012,zebra,validation,5
GiraffeZebraID_IBEIS_PZ_0013,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0014,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0015,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0016,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0017,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0018,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0019,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0020,zebra,test,5
GiraffeZebraID_IBEIS_PZ_0021,zebra,validation,10
GiraffeZebraID_IBEIS_PZ_0022,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0023,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0024,zebra,test,6
GiraffeZebraID_IBEIS_PZ_0025,zebra,train,8
GiraffeZebraID_IBEIS_PZ_0026,zebra,test,8
GiraffeZebraID_IBEIS_PZ_0027,zebra,test,5
GiraffeZebraID_IBEIS_PZ_0028,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0029,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0030,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0031,zebra,validation,7
GiraffeZebraID_IBEIS_PZ_0032,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0033,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0034,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0035,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0036,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0037,zebra,train,10
GiraffeZebraID_IBEIS_PZ_0038,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0039,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0040,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0041,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0042,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0043,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0044,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0045,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0046,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0047,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0048,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0049,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0050,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0051,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0052,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0053,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0054,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0055,zebra,train,11
GiraffeZebraID_IBEIS_PZ_0056,zebra,validation,12
GiraffeZebraID_IBEIS_PZ_0057,zebra,train,13
GiraffeZebraID_IBEIS_PZ_0058,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0059,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0060,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0061,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0062,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0063,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0064,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0065,zebra,train,12
GiraffeZebraID_IBEIS_PZ_0066,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0067,zebra,train,15
GiraffeZebraID_IBEIS_PZ_0068,zebra,test,8
GiraffeZebraID_IBEIS_PZ_0069,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0070,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0071,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0072,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0073,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0074,zebra,train,12
GiraffeZebraID_IBEIS_PZ_0075,zebra,train,11
GiraffeZebraID_IBEIS_PZ_0076,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0077,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0078,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0079,zebra,validation,12
GiraffeZebraID_IBEIS_PZ_0080,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0081,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0082,zebra,validation,17
GiraffeZebraID_IBEIS_PZ_0083,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0084,zebra,validation,5
GiraffeZebraID_IBEIS_PZ_0085,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0086,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0087,zebra,validation,13
GiraffeZebraID_IBEIS_PZ_0088,zebra,train,10
GiraffeZebraID_IBEIS_PZ_0089,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0090,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0091,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0092,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0093,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0094,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0095,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0096,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0097,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0098,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0099,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0100,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0101,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0102,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0103,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0104,zebra,validation,9
GiraffeZebraID_IBEIS_PZ_0105,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0106,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0107,zebra,train,14
GiraffeZebraID_IBEIS_PZ_0108,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0109,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0110,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0111,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0112,zebra,validation,5
GiraffeZebraID_IBEIS_PZ_0113,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0114,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0115,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0116,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0117,zebra,validation,6
GiraffeZebraID_IBEIS_PZ_0118,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0119,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0120,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0121,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0122,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0123,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0124,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0125,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0126,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0127,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0128,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0129,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0130,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0131,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0132,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0133,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0134,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0135,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0136,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0137,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0138,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0139,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0140,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0141,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0142,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0143,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0144,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0145,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0146,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0147,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0148,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0149,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0150,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0151,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0152,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0153,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0154,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0155,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0156,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0157,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0158,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0159,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0160,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0161,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0162,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0163,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0164,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0165,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0166,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0167,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0168,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0169,zebra,validation,6
GiraffeZebraID_IBEIS_PZ_0170,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0171,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0172,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0173,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0174,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0175,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0176,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0177,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0178,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0179,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0180,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0181,zebra,validation,4
GiraffeZebraID_IBEIS_PZ_0182,zebra,train,13
GiraffeZebraID_IBEIS_PZ_0183,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0184,zebra,train,9
GiraffeZebraID_IBEIS_PZ_0185,zebra,test,5
GiraffeZebraID_IBEIS_PZ_0186,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0187,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0188,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0189,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0190,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0191,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0192,zebra,train,8
GiraffeZebraID_IBEIS_PZ_0193,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0194,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0195,zebra,validation,5
GiraffeZebraID_IBEIS_PZ_0196,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0197,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0198,zebra,train,9
GiraffeZebraID_IBEIS_PZ_0199,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0200,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0201,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0202,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0203,zebra,validation,2
GiraffeZebraID_IBEIS_PZ_0204,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0205,zebra,test,13
GiraffeZebraID_IBEIS_PZ_0206,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0207,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0208,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0209,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0210,zebra,validation,5
GiraffeZebraID_IBEIS_PZ_0211,zebra,test,7
GiraffeZebraID_IBEIS_PZ_0212,zebra,train,8
GiraffeZebraID_IBEIS_PZ_0213,zebra,validation,4
GiraffeZebraID_IBEIS_PZ_0214,zebra,train,13
GiraffeZebraID_IBEIS_PZ_0215,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0216,zebra,train,11
GiraffeZebraID_IBEIS_PZ_0217,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0218,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0219,zebra,train,8
GiraffeZebraID_IBEIS_PZ_0220,zebra,train,8
GiraffeZebraID_IBEIS_PZ_0221,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0222,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0223,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0224,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0225,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0226,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0227,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0228,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0229,zebra,train,10
GiraffeZebraID_IBEIS_PZ_0230,zebra,train,4
GiraffeZebraID_IBEIS_PZ_0231,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0232,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0233,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0234,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0235,zebra,test,4
GiraffeZebraID_IBEIS_PZ_0236,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0237,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0238,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0239,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0240,zebra,validation,3
GiraffeZebraID_IBEIS_PZ_0241,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0242,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0243,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0244,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0245,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0246,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0247,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0248,zebra,test,7
GiraffeZebraID_IBEIS_PZ_0249,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0250,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0251,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0252,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0253,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0254,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0255,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0256,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0257,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0258,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0259,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0260,zebra,train,10
GiraffeZebraID_IBEIS_PZ_0261,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0262,zebra,test,9
GiraffeZebraID_IBEIS_PZ_0263,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0264,zebra,train,13
GiraffeZebraID_IBEIS_PZ_0265,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0266,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0267,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0268,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0269,zebra,train,6
GiraffeZebraID_IBEIS_PZ_0270,zebra,train,13
GiraffeZebraID_IBEIS_PZ_0271,zebra,test,11
GiraffeZebraID_IBEIS_PZ_0272,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0273,zebra,test,3
GiraffeZebraID_IBEIS_PZ_0274,zebra,train,3
GiraffeZebraID_IBEIS_PZ_0275,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0276,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0277,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0278,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0279,zebra,test,2
GiraffeZebraID_IBEIS_PZ_0280,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0281,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0282,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0283,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0284,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0285,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0286,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0287,zebra,test,13
GiraffeZebraID_IBEIS_PZ_0288,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0289,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0290,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0291,zebra,train,5
GiraffeZebraID_IBEIS_PZ_0292,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0293,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0294,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0295,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0296,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0297,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0298,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0299,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0300,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0301,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0302,zebra,train,7
GiraffeZebraID_IBEIS_PZ_0303,zebra,train,10
GiraffeZebraID_IBEIS_PZ_0304,zebra,validation,1
GiraffeZebraID_IBEIS_PZ_0305,zebra,test,1
GiraffeZebraID_IBEIS_PZ_0306,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0307,zebra,train,2
GiraffeZebraID_IBEIS_PZ_0308,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0309,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0310,zebra,train,1
GiraffeZebraID_IBEIS_PZ_0311,zebra,train,1
